0.5 0.5,4,{'max_features': 18, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},0.5454545455,0.7777777778
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.3819095477
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.3819095477
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3601895735
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3601895735
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3619047619
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3619047619
0.4 0.6,5,{'max_features': 3, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.385786802
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.3838383838
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.3838383838
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.3838383838
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.3838383838
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4108108108
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4108108108
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4130434783
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4130434783
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3725490196
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3725490196
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3725490196
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3725490196
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3781094527
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4064171123
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4064171123
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4086021505
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4086021505
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3781094527
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3781094527
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3781094527
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4064171123
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4064171123
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4086021505
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4086021505
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4064171123
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4064171123
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4086021505
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4086021505
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4198895028
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4198895028
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4222222222
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4222222222
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4198895028
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4198895028
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4222222222
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 3},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4222222222
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.38
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3762376238
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4222222222
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4222222222
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4245810056
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4245810056
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.4042553191
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.4021164021
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.4042553191
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 4},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.4042553191
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3743842365
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3743842365
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 3, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3707317073
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3917525773
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3917525773
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3917525773
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 8, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3917525773
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 2},0.3243243243,0.4175824176
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 3},0.3243243243,0.4175824176
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 4},0.3243243243,0.4198895028
0.4 0.6,5,{'max_features': 8, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 5},{'max_features': 13, 'random_state': 42, 'max_depth': 4, 'min_samples_leaf': 5},0.3243243243,0.4198895028
0.4 0.6,5,{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 4},0.3243243243,0.3689320388
0.4 0.6,5,{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 5},0.3243243243,0.3671497585
0.4 0.6,5,{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},0.3243243243,0.3781094527
0.4 0.6,5,{'max_features': 13, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 2},{'max_features': 18, 'random_state': 42, 'max_depth': 3, 'min_samples_leaf': 3},0.3243243243,0.3781094527
