video,question,starttime,endtime,formant1,formant2,formant3,formant4,formant5
415,what are you like when you don't sleep well,507.67,527.981,563.5197825,1615.480428,2535.35657,3494.292815,4359.943947
415,what's your dream job,156.727,178.119,570.1894072,1686.519444,2579.350491,3516.353576,4342.322814
415,how easy is it for you to get a good night's sleep,488.658,505.99,544.5613126,1631.799758,2495.872589,3430.55767,4289.404614
415,have you noticed any changes in your behavior or thoughts lately,544.411,581.46,561.067614,1675.255501,2559.836194,3488.498785,4337.426289
415,when was the last time you argued with someone and what was it about,293.472,301.561,495.5049592,1532.030989,2497.056366,3452.333869,4310.984796
415,tell me about an event or something that you wish you could erase from your memory,446.301,486.726,554.1585015,1657.605717,2552.351376,3479.791786,4336.954503
415,tell me about the last time you felt really happy,589.862,606.171,589.7590742,1567.548069,2516.268602,3447.397731,4332.433354
415,do you consider yourself more shy or outgoing,232.905,236.67,554.5119629,1620.533422,2591.181698,3469.852785,4320.820955
416,tell me about something you did recently that you really enjoyed,757.087,783.116,546.1127161,1517.927146,2486.048748,3441.598847,4376.580522
416,how are you at controlling your temper,290.166,308.9,576.4487042,1626.382445,2513.074138,3480.486546,4379.731127
416,tell me about the last time you felt really happy,530.349,553.01,561.8702894,1556.373529,2495.500768,3504.078562,4413.895765
416,tell me about the hardest decision you've ever had to make,410.832,434.5,572.1897845,1551.161094,2507.95657,3460.862146,4395.952556
416,who's someone that's been a positive influence in your life,652.982,665.55,572.3654551,1553.812021,2538.224344,3486.148846,4416.648369
416,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,261.958,288.87,545.2304714,1581.343852,2498.902311,3453.466679,4337.905906
416,how would your best friend describe you,666.927,723.818,587.0082533,1588.049179,2543.264783,3490.002602,4404.648901
416,what's your dream job,205.193,246.414,591.1616492,1527.3082,2504.298884,3475.867589,4374.952426
416,what advice would you give to yourself ten or twenty years ago,732.074,755.47,371.453556,1028.557855,1630.620684,2220.566667,2801.077991
416,what are some things you wish you could change about yourself,557.895,592.474,610.7344338,1587.828895,2538.359167,3501.282967,4417.507461
416,when was the last time you argued with someone and what was it about,309.863,374.85,565.1900967,1536.291719,2478.556372,3468.14593,4383.713771
416,tell me about an event or something that you wish you could erase from your memory,611.035,650.71,588.3790927,1539.947538,2505.485811,3463.796421,4384.936492
416,what are you like when you don't sleep well,497.331,509.13,519.9628814,1563.956907,2611.795339,3553.589068,4405.171525
416,tell me about a situation that you wish you had handled differently,375.648,408.61,560.9497419,1566.89795,2519.3202,3470.288808,4418.723749
416,how easy is it for you to get a good night's sleep,491.626,495.99,539.1903936,1710.860137,2622.715332,3569.860183,4401.969565
416,do you consider yourself more shy or outgoing,249.017,261,615.0837748,1587.005571,2542.75613,3468.885905,4387.550209
417,tell me about the hardest decision you've ever had to make,353.152,373.674,513.6055219,1521.229669,2422.382739,3359.447661,4291.289717
417,how would your best friend describe you,672.533,680,652.5253146,1584.179813,2531.651138,3452.008434,4360.972557
417,tell me about something you did recently that you really enjoyed,658.418,671.175,524.5516277,1495.152539,2426.539028,3380.474608,4317.741144
417,who's someone that's been a positive influence in your life,411.847,447.84,521.7095833,1594.406358,2543.502953,3482.747556,4353.907611
417,tell me about a situation that you wish you had handled differently,375.3,388.97,501.2422529,1496.584401,2420.059291,3364.998611,4312.239839
417,what are you like when you don't sleep well,463.408,488.776,584.5512653,1569.617702,2516.208041,3449.579149,4323.340087
417,when was the last time you argued with someone and what was it about,211.177,227.055,541.3993042,1520.648168,2554.328904,3512.624622,4384.106297
417,what advice would you give to yourself ten or twenty years ago,733.039,788.678,552.6705456,1572.396073,2594.121513,3535.026743,4390.107297
417,tell me about the last time you felt really happy,644.727,657,542.1933795,1436.287158,2360.652932,3366.912785,4372.239739
417,have you noticed any changes in your behavior or thoughts lately,512.718,534.95,527.9168817,1608.490288,2565.156497,3517.944964,4373.916007
417,tell me about an event or something that you wish you could erase from your memory,328.238,350.836,582.8806803,1565.126867,2514.620093,3447.84323,4341.19115
417,how are you at controlling your temper,202.58,210.367,560.0242105,1628.270603,2576.765674,3504.43389,4407.256611
417,do you consider yourself more shy or outgoing,147.61,163.42,562.9085601,1557.459728,2567.156759,3497.94519,4331.758671
417,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,165.562,200.994,585.5031061,1605.755809,2595.238865,3524.059074,4385.743889
417,how easy is it for you to get a good night's sleep,449.756,462.85,529.5296031,1586.691076,2535.821168,3473.913282,4332.178702
410,what would you say are some of your best qualities,939.634,946.68,599.6611887,1656.288851,2564.426809,3431.076454,4344.071489
410,when was the last time you argued with someone and what was it about,614.645,635.876,573.6345233,1572.043749,2550.342911,3438.331182,4354.052756
410,tell me about the hardest decision you've ever had to make,774.756,817.769,609.9925273,1638.603262,2568.67282,3423.097698,4326.694978
410,do you consider yourself more shy or outgoing,501.171,527.789,582.1186313,1646.190774,2534.597569,3404.342353,4339.086133
410,tell me about an event or something that you wish you could erase from your memory,689.038,771.925,604.7738463,1639.065104,2538.339219,3418.598082,4319.448667
410,what are you like when you don't sleep well,848.857,865.121,617.9220344,1659.193356,2598.7363,3473.326675,4358.327044
410,have you noticed any changes in your behavior or thoughts lately,889.697,904.53,569.5019919,1631.760984,2563.107844,3445.092049,4372.525067
410,what are some things you wish you could change about yourself,973.789,979.86,574.4742599,1578.616414,2525.491447,3433.708388,4344.500493
410,what advice would you give to yourself ten or twenty years ago,958.531,968.8,631.1600068,1646.129192,2654.820974,3556.42814,4423.251704
410,how easy is it for you to get a good night's sleep,818.911,846.18,612.3665977,1661.812534,2552.670638,3435.620902,4335.039201
410,what's your dream job,198.637,239.246,603.5409266,1683.345494,2570.122411,3413.97343,4348.519207
410,how are you at controlling your temper,570.448,613.662,592.8747008,1667.169579,2596.505599,3433.419852,4359.881421
410,who's someone that's been a positive influence in your life,433.017,499.126,590.8383291,1662.785285,2566.511638,3412.177462,4327.542565
410,tell me about the last time you felt really happy,914.884,936.279,611.9953939,1601.459084,2559.141767,3447.169285,4332.928097
410,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,529.562,569.163,602.8646081,1666.265924,2567.38129,3426.676995,4286.152475
411,when was the last time you argued with someone and what was it about,411.06,759.14,584.5372454,1598.165255,2615.854909,3516.041704,4391.117567
411,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,332.47,348.07,575.8310955,1621.069481,2531.213133,3438.702691,4313.577835
411,tell me about a situation that you wish you had handled differently,757.966,779.695,626.3907363,1562.433046,2573.84197,3482.72752,4391.129314
411,tell me about an event or something that you wish you could erase from your memory,873.036,969.16,561.9930131,1627.68361,2632.256987,3573.270779,4439.257547
411,what advice would you give to yourself ten or twenty years ago,1283.763,1322.47,544.3789613,1620.039649,2644.061178,3566.959855,4420.678843
411,have you noticed any changes in your behavior or thoughts lately,1038.681,1057.03,535.5976839,1637.927401,2596.29188,3490.369373,4375.231226
411,how easy is it for you to get a good night's sleep,970.488,1024.588,559.2416562,1575.566503,2611.747789,3504.499242,4387.264972
411,do you consider yourself more shy or outgoing,237.051,329.952,564.6960767,1598.949999,2617.303026,3534.937578,4445.15817
411,tell me about the last time you felt really happy,1067.766,1085.68,564.0179308,1559.194961,2576.97154,3519.239286,4439.114453
411,tell me about the hardest decision you've ever had to make,780.727,871.95,571.7101759,1593.76765,2605.761034,3520.041785,4389.573813
412,how are you at controlling your temper,311.933,315.8,549.6752145,1621.339509,2550.906925,3505.114729,4377.037209
412,have you noticed any changes in your behavior or thoughts lately,579.054,586.48,536.7934805,1556.015585,2550.93284,3467.852221,4393.737685
412,tell me about a situation that you wish you had handled differently,342.192,389.543,621.6415776,1572.435759,2513.82007,3427.962746,4372.015586
412,what are you like when you don't sleep well,567.09,572.47,636.0738961,1598.645993,2542.764007,3460.371058,4365.570315
412,do you consider yourself more shy or outgoing,256.866,277.359,617.3974588,1549.5241,2545.442796,3443.770034,4383.835969
412,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,279.15,310.648,570.6822606,1554.671921,2496.924251,3444.057619,4336.472762
412,what would you say are some of your best qualities,751.021,767.09,610.7418911,1582.154792,2499.314599,3422.334039,4398.074984
412,tell me about something you did recently that you really enjoyed,768.439,800.102,576.4496416,1492.942652,2443.685993,3368.074171,4341.792895
412,who's someone that's been a positive influence in your life,460.39,471.15,621.1154689,1584.749257,2542.937149,3439.273816,4336.031941
412,tell me about an event or something that you wish you could erase from your memory,473.489,532.933,608.5403929,1557.64814,2498.419053,3428.600471,4371.133019
412,tell me about the hardest decision you've ever had to make,390.83,426.6,606.3826277,1528.306481,2484.945003,3423.440973,4357.247596
412,what's your dream job,225.517,254.602,630.5401564,1567.363276,2530.051688,3476.471949,4376.384118
412,what are some things you wish you could change about yourself,662.657,679.87,568.4451231,1502.577875,2463.431684,3373.441562,4339.385017
412,tell me about the last time you felt really happy,596.005,616.897,636.0904931,1576.134663,2513.898846,3445.676209,4388.428865
412,what advice would you give to yourself ten or twenty years ago,646.87,659.28,605.3296288,1584.928494,2516.081481,3448.933172,4356.105395
412,when was the last time you argued with someone and what was it about,316.408,340.88,603.1927312,1557.836773,2531.770278,3489.497304,4386.574796
412,how easy is it for you to get a good night's sleep,534.74,565.724,624.8833694,1563.393843,2524.425544,3464.321297,4376.12049
413,tell me about something you did recently that you really enjoyed,912.931,931.04,557.7228084,1631.270547,2543.582551,3499.651463,4375.034456
413,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,275.75,308.988,573.0580963,1617.810123,2504.102671,3433.245758,4318.303189
413,have you noticed any changes in your behavior or thoughts lately,650.637,673.82,559.2578831,1661.67765,2543.342216,3504.259422,4379.786805
413,do you consider yourself more shy or outgoing,268.492,274.13,563.549344,1529.064255,2466.017553,3394.523582,4300.022518
413,what are you like when you don't sleep well,612.805,628.067,570.3091581,1711.83249,2560.926756,3553.823198,4376.599279
413,tell me about an event or something that you wish you could erase from your memory,496.564,533.332,593.392706,1636.1322,2523.80727,3474.604351,4361.672478
413,tell me about the hardest decision you've ever had to make,452.259,495.018,570.7681045,1632.096826,2533.31351,3480.862652,4357.938494
413,who's someone that's been a positive influence in your life,535.14,565.16,557.1515994,1592.605748,2528.344366,3519.601232,4389.342091
413,tell me about a situation that you wish you had handled differently,408.711,450.729,545.1300876,1639.779622,2529.01885,3478.763009,4358.221328
413,how are you at controlling your temper,310.134,327.155,557.0694812,1591.682897,2502.465682,3477.818566,4343.715805
413,when was the last time you argued with someone and what was it about,329.888,408.88,561.7981087,1618.933622,2502.183204,3469.816911,4338.866165
413,how easy is it for you to get a good night's sleep,567.228,611.978,578.6883882,1647.601251,2539.516892,3523.730838,4379.10905
413,what advice would you give to yourself ten or twenty years ago,843.871,866.08,579.3420162,1650.21294,2531.021927,3496.486177,4335.840117
413,how would your best friend describe you,869.015,911.257,573.0042374,1616.201705,2508.323516,3472.658073,4363.098177
413,tell me about the last time you felt really happy,754.335,785.646,575.2044379,1599.215947,2487.760077,3486.644043,4343.956627
339,how are you at controlling your temper,257.144,263.34,791.583231,1637.665202,2569.388691,3523.377868,4401.968174
339,when was the last time you felt really happy,627.94,657.09,704.4210823,1589.207784,2530.94199,3449.253756,4404.104254
339,do you consider yourself an introvert,147.8,196.52,701.328438,1568.106242,2513.330273,3442.841749,4388.987746
339,how easy is it for you to get a good night's sleep,549.174,573.11,622.3668525,1550.948956,2482.699916,3448.437176,4406.821679
339,what would you say are some of your best qualities,744.57,777.47,650.3068912,1548.766147,2515.824357,3454.050805,4433.014707
339,what are some things that make you really mad,727.91,740.86,734.1117215,1593.284468,2531.000895,3457.510648,4398.289969
339,what are you like when you don't sleep well,573.65,583.93,735.845178,1582.354251,2553.664105,3477.217412,4406.142315
339,what do you do to relax,197.435,212.47,665.7986104,1554.186922,2505.656649,3405.252793,4366.427926
339,what's your dream job,129.126,145.07,692.7185887,1548.494752,2538.524138,3487.075486,4410.631912
339,who's someone that's been a positive influence in your life,690.832,726.39,678.6437497,1586.579438,2542.073813,3494.613723,4433.973566
339,what advice would you give yourself ten or twenty years ago,296.372,318.81,660.4898489,1563.126912,2500.120749,3435.523128,4391.81377
339,when was the last time you argued with someone and what was it about,264.735,290.918,672.7807364,1539.158934,2490.657487,3447.121161,4409.407907
339,how would your best friend describe you,322.36,350.16,747.5335185,1603.024739,2549.504103,3488.756167,4430.916001
344,what advice would you give yourself ten or twenty years ago,894.07,915.54,636.7145978,1548.217817,2501.420158,3472.32202,4363.951583
344,what do you do to relax,847.57,858.84,752.6542748,1601.138316,2592.145479,3471.579255,4379.063564
344,when was the last time you argued with someone and what was it about,477.27,500.53,693.2004912,1566.5167,2526.778079,3453.234938,4353.420499
344,do you consider yourself an introvert,833.73,846.4,692.7266167,1595.165954,2522.819558,3456.825946,4325.897555
344,have you noticed any changes in your behavior or thoughts lately,597.38,653.71,612.3770103,1547.933829,2489.573239,3426.485499,4339.74022
344,what's your dream job,295.2,326.02,616.4697386,1595.561057,2518.241875,3477.760461,4366.288939
344,how are you at controlling your temper,469.04,476.46,655.5870377,1564.162476,2512.783863,3491.51467,4411.018708
344,what are some things that make you really mad,367.61,430.74,608.2404638,1606.528519,2528.088904,3455.359519,4374.508838
344,how would your best friend describe you,793.74,831.93,582.7797107,1578.213275,2499.071045,3414.49356,4321.456021
344,when was the last time you felt really happy,515.2,542.04,685.7201893,1582.376367,2508.895455,3473.392586,4376.272131
344,who's someone that's been a positive influence in your life,916.3,962.62,598.8587519,1565.215905,2509.593995,3406.266652,4304.284718
344,how easy is it for you to get a good night's sleep,655.09,755.62,641.6733247,1592.29863,2518.121046,3446.326716,4356.868729
345,how would your best friend describe you,321.18,341.94,583.551701,1609.920231,2618.889952,3524.941647,4369.69923
345,what are you like when you don't sleep well,440.55,463.05,582.9599867,1604.851253,2601.692692,3517.245136,4377.797246
345,how are you at controlling your temper,215.19,241.01,567.1080952,1569.70801,2532.978997,3458.195741,4330.81324
345,what advice would you give yourself ten or twenty years ago,690.89,713.41,615.9265451,1604.583791,2637.214851,3557.303107,4416.304572
345,what would you say are some of your best qualities,716.18,740.4,604.1196913,1566.801255,2541.651114,3456.428353,4342.126331
345,do you consider yourself an introvert,189,198.57,597.7642255,1638.383225,2604.009081,3526.328914,4400.819311
345,what's your dream job,145.58,169.85,577.6594903,1564.588162,2575.872588,3470.242686,4334.15138
345,how easy is it for you to get a good night's sleep,366.82,439.58,606.2520881,1607.836734,2611.212916,3517.695974,4372.626288
345,when was the last time you felt really happy,599.23,616.59,589.2507599,1585.647807,2532.567588,3461.801324,4301.430109
345,who's someone that's been a positive influence in your life,271.38,292.03,569.0357433,1594.777617,2590.176484,3487.585521,4369.114237
345,when was the last time you argued with someone and what was it about,242.1,269.37,558.2252533,1655.884483,2586.224032,3515.913196,4376.76415
346,what advice would you give yourself ten or twenty years ago,771.26,819.84,591.5534207,1552.803587,2506.632951,3459.299979,4326.561947
346,when was the last time you argued with someone and what was it about,947.04,1011.54,558.277579,1539.470208,2491.80142,3440.308882,4300.705922
346,when was the last time you felt really happy,614.66,680.81,581.1240122,1530.579414,2478.093312,3416.012273,4296.067503
346,who's someone that's been a positive influence in your life,247.82,275.31,562.5129127,1524.298244,2459.794676,3445.293127,4313.342364
346,what are you like when you don't sleep well,395.19,490.39,566.9326597,1522.965201,2470.244216,3449.9954,4306.539103
346,do you consider yourself an introvert,133.49,164.42,558.708637,1475.208659,2444.881878,3420.085229,4280.143374
346,how would your best friend describe you,165.65,182.58,581.3360791,1491.739404,2410.083205,3434.453188,4303.092916
346,how easy is it for you to get a good night's sleep,329.59,394.45,574.3166172,1563.959491,2528.31435,3468.7846,4323.164822
346,what would you say are some of your best qualities,1102.74,1153.68,590.5247315,1538.463017,2455.82399,3428.950226,4298.633621
346,what are some things that make you really mad,821.05,886.63,570.2928306,1553.038523,2512.344909,3444.24612,4308.585623
346,how are you at controlling your temper,913.18,946.33,562.0060642,1531.157569,2489.41351,3422.095567,4316.034469
346,what do you do to relax,300.02,326.7,577.1101873,1506.430948,2423.933057,3400.258898,4278.284601
347,what would you say are some of your best qualities,307.79,317.33,566.3586625,1552.567505,2468.036059,3384.630713,4350.207023
347,what are you like when you don't sleep well,373.71,382.95,615.6222027,1578.983632,2526.602141,3434.839568,4367.536649
347,how easy is it for you to get a good night's sleep,350.7,372.13,584.1546418,1541.488745,2482.96847,3387.998088,4329.959422
347,who's someone that's been a positive influence in your life,250.48,292.14,597.4258872,1514.285349,2472.357643,3395.048884,4340.081186
347,when was the last time you argued with someone and what was it about,199.39,210.39,596.536465,1524.668828,2495.5495,3415.759582,4329.988828
347,what advice would you give yourself ten or twenty years ago,534.65,546.97,589.3369019,1545.670373,2535.957243,3429.352474,4336.19854
347,what do you do to relax,174.22,177.53,526.3715422,1571.221687,2468.013855,3351.769277,4304.673193
347,what's your dream job,154.91,161.71,617.1993979,1594.023877,2525.149192,3431.973568,4329.625991
347,what are some things that make you really mad,179.55,189.27,568.887372,1481.934728,2431.829394,3373.224872,4346.058684
347,how would your best friend describe you,294.24,305.3,658.6018699,1556.275691,2491.57028,3418.285998,4344.109214
347,tell me about something you did recently that you really enjoyed,321.77,344.93,603.373855,1549.514398,2480.79331,3398.893612,4336.347648
347,have you noticed any changes in your behavior or thoughts lately,403.37,416.19,573.0269696,1530.339291,2457.085737,3345.072097,4319.091738
347,how are you at controlling your temper,191.69,198.62,585.6304611,1503.992565,2555.40951,3458.242939,4375.148415
347,do you consider yourself an introvert,213.64,230.65,638.892141,1559.810188,2479.782015,3394.105934,4332.212867
340,when was the last time you felt really happy,501.007,521.09,641.3308547,1563.798905,2490.052404,3416.200498,4352.19786
340,how easy is it for you to get a good night's sleep,238.08,242.087,551.0420574,1631.143915,2513.942893,3447.623691,4300.477556
340,what advice would you give yourself ten or twenty years ago,549.344,552.174,676.43,1627.537951,2560.859364,3461.99894,4351.74735
340,what are some things that make you really mad,155.04,166.25,581.9028414,1545.799519,2444.094563,3332.318806,4251.605348
340,what are you like when you don't sleep well,243.006,248.647,554.9383227,1547.162571,2478.478723,3386.391489,4329.432801
340,what would you say are some of your best qualities,293.051,312.639,576.0027783,1509.535337,2456.145097,3426.344229,4296.494688
340,how are you at controlling your temper,166.92,172.93,575.4820432,1595.008355,2501.949668,3441.040199,4373.984884
340,tell me about something you did recently that you really enjoyed,313.551,331.426,603.0577487,1546.950767,2481.297605,3431.73005,4339.094852
340,what do you do to relax,192.49,197.85,651.46027,1546.824749,2521.598324,3428.454004,4337.647672
340,how would your best friend describe you,216.75,225.485,638.6846224,1579.034977,2471.826945,3402.170595,4288.141648
340,when was the last time you argued with someone and what was it about,173.61,187.76,552.4239922,1489.470466,2409.525282,3351.108969,4245.415184
340,who's someone that's been a positive influence in your life,200.24,212.92,641.705104,1591.063105,2485.750276,3403.464303,4291.140426
340,have you noticed any changes in your behavior or thoughts lately,249.797,282.066,599.1270703,1563.84132,2495.839482,3464.723117,4336.438767
341,when was the last time you felt really happy,421.79,452.86,650.8959347,1573.408916,2523.198542,3433.76242,4317.868919
341,when was the last time you argued with someone and what was it about,364.34,419.41,583.3904339,1558.858936,2509.066282,3409.580483,4315.844517
341,what do you do to relax,170.57,182,684.8909764,1564.904913,2467.264336,3385.458741,4317.66757
341,what would you say are some of your best qualities,611.13,656.98,604.3201729,1569.648334,2494.995305,3410.33696,4317.722285
341,what advice would you give yourself ten or twenty years ago,320.53,349.05,634.8775886,1525.280484,2462.316821,3367.006186,4295.997967
341,what are you like when you don't sleep well,715.08,724.83,589.1167152,1572.845615,2511.660041,3412.027254,4338.178176
341,how easy is it for you to get a good night's sleep,693.34,715.32,573.0972328,1550.812224,2474.261728,3374.281401,4311.306048
341,what's your dream job,125.44,141.33,654.0738296,1561.466377,2478.752654,3387.069308,4299.159434
341,have you noticed any changes in your behavior or thoughts lately,726.48,766.49,622.3250779,1579.449205,2521.805397,3421.504598,4311.7497
341,do you consider yourself an introvert,164.31,171.2,701.9319754,1579.962696,2520.685,3424.732319,4331.132029
341,who's someone that's been a positive influence in your life,454.53,506.14,632.3362927,1539.586589,2483.392387,3376.21203,4273.349787
341,how are you at controlling your temper,348.57,362.78,652.2506582,1567.82564,2480.739283,3361.415471,4271.966948
341,what are some things that make you really mad,182.77,202.39,611.364162,1493.308309,2408.943607,3337.522517,4287.148141
368,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,353.53,403.467,535.4172333,1610.537095,2473.87495,3520.013056,4332.303544
368,what advice would you give to yourself ten or twenty years ago,1066.755,1126.13,567.047642,1576.657607,2452.655867,3537.731526,4370.430532
368,what are some things you wish you could change about yourself,923.565,997.841,535.4139402,1593.794686,2500.42551,3555.771352,4363.219225
368,i love my job you could almost say it's virtually made for me what's your dream job,271.244,319.782,562.5743459,1617.808552,2472.00241,3564.407705,4362.786836
368,do you consider yourself more shy or outgoing,322.805,351.359,559.1084623,1618.284343,2547.239825,3575.155096,4387.193205
368,when was the last time you argued with someone and what was it about,452.458,466.631,589.5892786,1563.898724,2467.56055,3475.161566,4341.921086
368,how are you at controlling your temper,403.608,450.626,542.4494906,1586.086791,2479.70134,3538.022267,4319.038218
368,how would your best friend describe you,1127.842,1234.741,523.1943072,1568.816583,2426.772367,3505.100065,4297.086848
368,how easy is it for you to get a good night's sleep,642.611,681.754,563.1719596,1651.860447,2517.592897,3571.631196,4400.452376
368,tell me about a situation that you wish you had handled differently,527.773,584.614,553.4003726,1603.149604,2460.695304,3534.210069,4337.672695
368,tell me about the last time you felt really happy,853.065,920.351,529.7428426,1579.595423,2451.207237,3506.172626,4318.85399
369,how would your best friend describe you,925.07,959.27,521.223739,1456.384469,2434.299152,3401.584303,4272.886671
369,how are you at controlling your temper,318.815,343.562,544.9719123,1538.060137,2469.422202,3415.950909,4325.248364
369,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,280.728,317.98,542.7703422,1579.474053,2514.362442,3432.866747,4343.828905
369,tell me about an event or something that you wish you could erase from your memory,425.074,470.87,541.3894009,1480.760258,2438.477386,3344.516921,4279.270415
369,what are you like when you don't sleep well,607.591,647.177,547.0291241,1536.917279,2474.168254,3387.926427,4282.44717
369,do you consider yourself more shy or outgoing,247.847,278.57,529.9310983,1622.077592,2607.595444,3519.478034,4386.057403
369,how easy is it for you to get a good night's sleep,569.412,607.04,528.2702405,1550.09599,2503.914815,3418.38464,4323.744087
369,tell me about the last time you felt really happy,686.074,725.69,542.5475121,1532.125409,2443.340215,3411.85949,4311.876199
369,what's your dream job,211.805,248.71,524.4940433,1520.053761,2509.303904,3457.352831,4332.494229
369,what advice would you give to yourself ten or twenty years ago,822.071,853.396,529.6930271,1487.0528,2435.985271,3383.159674,4290.644253
369,when was the last time you argued with someone and what was it about,345.211,394.56,575.5499961,1524.535078,2495.692113,3447.881834,4329.244316
369,what would you say are some of your best qualities,725.308,761.61,523.8084847,1553.09862,2498.976783,3435.510521,4304.758937
369,what are some things you wish you could change about yourself,762.864,798.78,548.3922355,1528.11642,2508.4111,3456.315702,4327.568736
366,what would you say are some of your best qualities,1024.394,1069.895,653.6179844,1652.133273,2547.843611,3439.221077,4388.785165
366,have you noticed any changes in your behavior or thoughts lately,726.356,770.89,661.838029,1660.227528,2575.154266,3455.723238,4355.227526
366,do you consider yourself more shy or outgoing,393.448,414.871,665.199671,1649.543854,2553.249043,3427.157116,4349.75511
366,how are you at controlling your temper,448.103,486.87,651.6414687,1640.833198,2556.586642,3433.601264,4363.267655
366,how would your best friend describe you,1136.815,1232.055,634.6873201,1628.234369,2537.802348,3416.094257,4362.933694
366,i love my job you could almost say it's virtually made for me what's your dream job,345.57,390.988,662.4238413,1614.706394,2562.480867,3431.577015,4353.033377
366,how easy is it for you to get a good night's sleep,662.624,691.637,599.0043906,1632.265002,2511.867046,3394.550293,4337.025302
366,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,417.06,447.318,684.3146808,1645.537677,2539.356246,3415.575777,4347.986451
366,what advice would you give to yourself ten or twenty years ago,786.465,803.615,665.2293125,1637.13621,2579.152688,3466.826647,4370.873878
366,tell me about an event or something that you wish you could erase from your memory,805.417,1020.867,676.0300507,1646.640265,2559.294644,3432.3567,4356.008322
366,when was the last time you argued with someone and what was it about,487.635,600.595,685.4776433,1640.189556,2545.796112,3423.473663,4375.40864
366,what are some things you wish you could change about yourself,1071.785,1135.674,682.7678745,1684.052741,2602.837158,3470.994491,4387.086273
367,how are you at controlling your temper,443.521,484.085,534.2556709,1598.061215,2523.684583,3438.732249,4317.827416
367,how easy is it for you to get a good night's sleep,859.413,921.114,571.5491749,1596.371609,2523.633585,3446.648655,4295.502853
367,do you consider yourself more shy or outgoing,221.249,248.239,587.6587206,1576.753657,2523.497925,3449.270878,4317.961652
367,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,250.194,441.216,555.7689704,1571.18146,2500.092807,3428.326421,4298.561884
367,tell me about the last time you felt really happy,1328.269,1439.651,596.3498054,1582.800116,2523.394578,3431.03442,4296.551576
367,when was the last time you argued with someone and what was it about,485.806,533.474,551.6294915,1561.062626,2528.228173,3441.780407,4326.928928
367,what are you like when you don't sleep well,923.88,1204.207,578.6802114,1593.863658,2523.171508,3426.891257,4295.420287
364,tell me about a situation that you wish you had handled differently,883.787,992.417,615.1730331,1636.785904,2608.66189,3477.602486,4400.426963
364,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,631.516,724.925,628.8865303,1640.51267,2606.681277,3489.5525,4391.687121
364,do you consider yourself more shy or outgoing,582.084,628.511,607.23335,1645.213119,2637.572647,3503.643463,4412.600582
364,how easy is it for you to get a good night's sleep,1304.324,1327.681,614.0964812,1646.070655,2597.681314,3490.702783,4397.97714
364,what's your dream job,531.429,579.23,598.6578042,1621.49425,2588.888182,3470.553775,4392.207195
364,when was the last time you argued with someone and what was it about,776.754,879.942,605.9607132,1624.938396,2594.999233,3482.545809,4407.430177
364,how would your best friend describe you,1556.345,1641.407,623.3565751,1641.888632,2601.527783,3466.665577,4382.48735
364,how are you at controlling your temper,727.187,775.42,604.5282038,1629.757316,2581.128532,3475.531198,4377.495046
364,tell me about the last time you felt really happy,1512.769,1555.08,590.0158797,1640.334166,2590.794844,3478.940595,4375.341068
364,have you noticed any changes in your behavior or thoughts lately,1341.332,1352.739,577.4491579,1701.338307,2616.471579,3524.415,4370.881228
364,what advice would you give to yourself ten or twenty years ago,1663.203,1684.867,593.5127632,1607.777867,2603.943121,3487.919668,4399.494044
365,what advice would you give to yourself ten or twenty years ago,1078.873,1148.333,595.4204518,1592.931705,2542.818012,3493.386971,4433.65858
365,sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,277.649,309.3,619.240012,1562.770417,2507.286387,3439.945641,4404.516551
365,how are you at controlling your temper,311.668,330.845,640.6086794,1579.278848,2510.603389,3464.682638,4436.764286
365,do you consider yourself more shy or outgoing,254.917,276.501,609.4678458,1541.832311,2493.043201,3442.664196,4434.862761
365,what would you say are some of your best qualities,837.066,942.455,557.9040389,1525.938905,2475.03441,3400.53914,4355.591024
365,how easy is it for you to get a good night's sleep,686.174,728.737,565.8209582,1573.887199,2522.636795,3471.671969,4470.146029
365,i love my job you could almost say it's virtually made for me what's your dream job,219.579,250.627,568.2639327,1589.905369,2526.886786,3479.461095,4445.802254
